LINHA;STATUS;NÚMERO PEDIDO;PEDIDO VINCULADO;ORIGEM;LOGIN OPERADORA;CLIENTE;CNPJ;Cidade;Estado;DDD;USUÁRIO PROPRIETÁRIO;USUÁRIO TAGS;USUÁRIO ADM;CONSULTOR ;EQUIPE;ETAPA;DATA CADASTRO;DATA ATUALIZAÇÃO;SOLICITAÇÃO;NEGOCIAÇÃO;NOTAS FISCAIS;REVISÃO;ITEM;TELEFONE;ETAPA ITEM;PORTABILIDADE;PRODUTO;Valor;Quantidade;Data Referencia;Origem;Data InstalaÃ§Ã£o;PerÃ­odo;Cidade InstalaÃ§Ã£o;Estado InstalaÃ§Ã£o;Rpon;InstÃ¢ncia;Tags
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62999106803;Aberto;;SMCRPMASS3GB;34,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62996946012;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;98992335982;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62992680819;Aberto;;SMCRPMASS20GB;61,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62992968359;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração PP;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;NOVO;OV: /NF:;;;62999396678;Aberto;;SMCRPMASS100GB;115,49;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62992569268;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62991572858;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Movel Altas - Novo;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: /NF:;;;62998280607;Aberto;;SMCRPMASS6GB;41,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel Altas - Totais;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: /NF:;;;62998280607;Aberto;;SMCRPMASS6GB;41,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62998111567;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62996026511;Aberto;;SMCRPMASS40GB;81,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62998407425;Aberto;;SMCRPMASS40GB;81,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62999643763;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62996588867;Aberto;;SMCRPMASS3GB;34,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;64999609344;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62999515719;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Movel Altas - Novo;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: /NF:;;;62998278933;Aberto;;SMCRPMASS6GB;41,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel Altas - Totais;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: /NF:;;;62998278933;Aberto;;SMCRPMASS6GB;41,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62999650166;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62994539663;Aberto;;SMCRPMASS3GB;34,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração;Analise Vivo;1-873301072430;;42951302;DFP4059-001;ORBIS GESTAO DE TECNOLOGIA EM SAUDE LTDA;2,31E+13;GOIANIA;GO;62;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62996601694;Aberto;;SMCRPMASS25GB;66,99;1;27/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel - Migração PP;Analise Vivo;1-873311901694;;42831056;DFP4059-001;VIVA CONSTRUTORA E INCORPORADORA LTDA;1,02E+13;BRASILIA;DF;61;CAIQUE RIBEIRO GUEDES;;;CAIQUE;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;NOVO;OV: /NF:;;;61999892817;Aberto;;SMCRPMASS40GB;81,99;1;27/01/2024;VIVO-CORP;;;;;;;#MIGRACAOPREPOS
Móvel - Migração;Analise Vivo;1-873300049458;;42847546;DFP4059-001;MACHADO CRUZ CLINICA ODONTOLOGICA ESPECIALIZADA LTDA;1,30E+12;BRASILIA;DF;61;Ana Alice Mineiro de Souza;;;Andre;EQUIPE SAMAMBAIA;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61999872032;Aberto;;SMCRPMASS60GB;108,49;1;27/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873300049458;;42847546;DFP4059-001;MACHADO CRUZ CLINICA ODONTOLOGICA ESPECIALIZADA LTDA;1,30E+12;BRASILIA;DF;61;Ana Alice Mineiro de Souza;;;Andre;EQUIPE SAMAMBAIA;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61999221577;Aberto;;SMCRPMASS60GB;108,49;1;27/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873300049458;;42847546;DFP4059-001;MACHADO CRUZ CLINICA ODONTOLOGICA ESPECIALIZADA LTDA;1,30E+12;BRASILIA;DF;61;Ana Alice Mineiro de Souza;;;Andre;EQUIPE SAMAMBAIA;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61998401577;Aberto;;SMCRPMASS60GB;108,49;1;27/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873300049458;;42847546;DFP4059-001;MACHADO CRUZ CLINICA ODONTOLOGICA ESPECIALIZADA LTDA;1,30E+12;BRASILIA;DF;61;Ana Alice Mineiro de Souza;;;Andre;EQUIPE SAMAMBAIA;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61999832334;Aberto;;SMCRPMASS60GB;108,49;1;27/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873300049458;;42847546;DFP4059-001;MACHADO CRUZ CLINICA ODONTOLOGICA ESPECIALIZADA LTDA;1,30E+12;BRASILIA;DF;61;Ana Alice Mineiro de Souza;;;Andre;EQUIPE SAMAMBAIA;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61998251126;Aberto;;SMCRPMASS60GB;108,49;1;27/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;11963989027;Aberto;;SMCRPMASS6GB;41,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração PP;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PP;NOVO;OV: /NF:;;;71996606627;Aberto;;SMCRPMASS3GB;34,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61996036839;Aberto;;SMCRPMASS1GB;29,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;47992784701;Aberto;;SMCRPMASS10GB;59,23;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração PP;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PP;NOVO;OV: /NF:;;;11963999327;Aberto;;SMCRPMASS3GB;34,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;47991476961;Aberto;;SMCRPMASS10GB;59,23;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61996481818;Aberto;;SMCRPMASS1GB;29,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;47991372514;Aberto;;SMCRPMASS10GB;59,23;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;47992274993;Aberto;;SMCRPMASS10GB;59,23;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;47991018018;Aberto;;SMCRPMASS10GB;59,23;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;47992579516;Aberto;;SMCRPMASS10GB;59,23;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61999320360;Aberto;;SMCRPMASS1GB;29,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;11998354687;Aberto;;SMCRPMASS6GB;41,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61998761821;Aberto;;SMCRPMASS30GB;71,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61996761820;Aberto;;SMCRPMASS1GB;29,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;47992612313;Aberto;;SMCRPMASS10GB;59,23;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;11963827226;Aberto;;SMCRPMASS6GB;41,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61996733166;Aberto;;SMCRPMASS1GB;29,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;47991711668;Aberto;;SMCRPMASS10GB;59,23;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61999567839;Aberto;;SMCRPMASS12GB;49,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61998471819;Aberto;;SMCRPMASS30GB;71,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PADRAO;NOVO;OV: /NF:;;;47991691243;Aberto;;SMCRPMASS10GB;59,23;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração PP;Analise Vivo;1-873204128546;;42754933;DFP4059-001;ESCAMAX MANUTENCAO DE EQUIPAMENTOS DE MOBILIDADE LTDA;2,48E+13;BRASILIA;DF;61;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;CrÃ©dito Aprovado (VIVO-CORP);30/01/2024;30/01/2024 13:42;MIGRACAO PP;NOVO;OV: /NF:;;;11917592247;Aberto;;SMCRPMASS3GB;34,99;1;26/01/2024;VIVO-CORP;;;;;;;#movelMigracao
